Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Online Brite Creations,Retail Brite Creations
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,10.5,Color,Black,,,kb50311handburn-black-10.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,10.5,Color,Cognac,,,kb50311handburn-cognac-10.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,10.5,Color,Blue,,,kb50311handburn-blue-10.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,10.5,Color,Purple,,,kb50311handburn-purple-10.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,10.5,Color,Olive,,,kb50311handburn-olive-10.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,10.5,Color,Red,,,kb50311handburn-red-10.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,10,Color,Black/Red Trim,,,kb50311handburn-black/red trim-10,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,10,Color,Gray,,,kb50311handburn-gray-10,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,10,Color,Chestnut,,,kb50311handburn-chestnut-10,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,10,Color,Black,,,kb50311handburn-black-10,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,10,Color,Cognac,,,kb50311handburn-cognac-10,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,10,Color,Blue,,,kb50311handburn-blue-10,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,10,Color,Purple,,,kb50311handburn-purple-10,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,10,Color,Olive,,,kb50311handburn-olive-10,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,10,Color,Red,,,kb50311handburn-red-10,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,9.5,Color,Black/Red Trim,,,kb50311handburn-black/red trim-9.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,9.5,Color,Gray,,,kb50311handburn-gray-9.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,9.5,Color,Chestnut,,,kb50311handburn-chestnut-9.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,9.5,Color,Black,,,kb50311handburn-black-9.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,9.5,Color,Cognac,,,kb50311handburn-cognac-9.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,9.5,Color,Blue,,,kb50311handburn-blue-9.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,9.5,Color,Purple,,,kb50311handburn-purple-9.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,9.5,Color,Olive,,,kb50311handburn-olive-9.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,9.5,Color,Red,,,kb50311handburn-red-9.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,9,Color,Black/Red Trim,,,kb50311handburn-black/red trim-9,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,9,Color,Gray,,,kb50311handburn-gray-9,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,9,Color,Chestnut,,,kb50311handburn-chestnut-9,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,9,Color,Black,,,kb50311handburn-black-9,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,9,Color,Cognac,,,kb50311handburn-cognac-9,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,9,Color,Blue,,,kb50311handburn-blue-9,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,9,Color,Purple,,,kb50311handburn-purple-9,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,9,Color,Olive,,,kb50311handburn-olive-9,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,9,Color,Red,,,kb50311handburn-red-9,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,8.5,Color,Black/Red Trim,,,kb50311handburn-black/red trim-8.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,8.5,Color,Gray,,,kb50311handburn-gray-8.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,8.5,Color,Chestnut,,,kb50311handburn-chestnut-8.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,8.5,Color,Black,,,kb50311handburn-black-8.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,8.5,Color,Cognac,,,kb50311handburn-cognac-8.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,8.5,Color,Blue,,,kb50311handburn-blue-8.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,8.5,Color,Purple,,,kb50311handburn-purple-8.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,8.5,Color,Olive,,,kb50311handburn-olive-8.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,8.5,Color,Red,,,kb50311handburn-red-8.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,8,Color,Black/Red Trim,,,kb50311handburn-black/red trim-8,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,8,Color,Gray,,,kb50311handburn-gray-8,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,8,Color,Chestnut,,,kb50311handburn-chestnut-8,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,8,Color,Black,,,kb50311handburn-black-8,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,8,Color,Cognac,,,kb50311handburn-cognac-8,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,8,Color,Blue,,,kb50311handburn-blue-8,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,8,Color,Purple,,,kb50311handburn-purple-8,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,8,Color,Olive,,,kb50311handburn-olive-8,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,8,Color,Red,,,kb50311handburn-red-8,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,7.5,Color,Black/Red Trim,,,kb50311handburn-black/red trim-7.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,7.5,Color,Gray,,,kb50311handburn-gray-7.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,7.5,Color,Chestnut,,,kb50311handburn-chestnut-7.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,7.5,Color,Black,,,kb50311handburn-black-7.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,7.5,Color,Cognac,,,kb50311handburn-cognac-7.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,7.5,Color,Blue,,,kb50311handburn-blue-7.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,7.5,Color,Purple,,,kb50311handburn-purple-7.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,7.5,Color,Olive,,,kb50311handburn-olive-7.5,,,1,0
kb50311handburn,"Kb503-11, Hand Burnished Chelsea Boots",Size,7.5,Color,Red,,,kb50311handburn-red-7.5,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,14,Color,Burgundy,,,kb50301sleather-burgundy-14,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,14,Color,Dk Brown,,,kb50301sleather-dk brown-14,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,14,Color,Black,,,kb50301sleather-black-14,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,14,Color,Sand,,,kb50301sleather-sand-14,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,14,Color,Saddle,,,kb50301sleather-saddle-14,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,13,Color,Burgundy,,,kb50301sleather-burgundy-13,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,13,Color,Dk Brown,,,kb50301sleather-dk brown-13,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,13,Color,Black,,,kb50301sleather-black-13,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,13,Color,Sand,,,kb50301sleather-sand-13,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,13,Color,Saddle,,,kb50301sleather-saddle-13,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,12,Color,Burgundy,,,kb50301sleather-burgundy-12,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,12,Color,Dk Brown,,,kb50301sleather-dk brown-12,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,12,Color,Black,,,kb50301sleather-black-12,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,12,Color,Sand,,,kb50301sleather-sand-12,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,12,Color,Saddle,,,kb50301sleather-saddle-12,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,11,Color,Burgundy,,,kb50301sleather-burgundy-11,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,11,Color,Dk Brown,,,kb50301sleather-dk brown-11,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,11,Color,Black,,,kb50301sleather-black-11,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,11,Color,Sand,,,kb50301sleather-sand-11,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,11,Color,Saddle,,,kb50301sleather-saddle-11,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,10.5,Color,Burgundy,,,kb50301sleather-burgundy-10.5,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,10.5,Color,Dk Brown,,,kb50301sleather-dk brown-10.5,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,10.5,Color,Black,,,kb50301sleather-black-10.5,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,10.5,Color,Sand,,,kb50301sleather-sand-10.5,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,10.5,Color,Saddle,,,kb50301sleather-saddle-10.5,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,10,Color,Burgundy,,,kb50301sleather-burgundy-10,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,10,Color,Dk Brown,,,kb50301sleather-dk brown-10,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,10,Color,Black,,,kb50301sleather-black-10,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,10,Color,Sand,,,kb50301sleather-sand-10,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,10,Color,Saddle,,,kb50301sleather-saddle-10,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,9.5,Color,Burgundy,,,kb50301sleather-burgundy-9.5,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,9.5,Color,Dk Brown,,,kb50301sleather-dk brown-9.5,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,9.5,Color,Black,,,kb50301sleather-black-9.5,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,9.5,Color,Sand,,,kb50301sleather-sand-9.5,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,9.5,Color,Saddle,,,kb50301sleather-saddle-9.5,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,9,Color,Burgundy,,,kb50301sleather-burgundy-9,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,9,Color,Dk Brown,,,kb50301sleather-dk brown-9,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,9,Color,Black,,,kb50301sleather-black-9,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,9,Color,Sand,,,kb50301sleather-sand-9,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,9,Color,Saddle,,,kb50301sleather-saddle-9,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,8.5,Color,Burgundy,,,kb50301sleather-burgundy-8.5,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,8.5,Color,Dk Brown,,,kb50301sleather-dk brown-8.5,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,8.5,Color,Black,,,kb50301sleather-black-8.5,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,8.5,Color,Sand,,,kb50301sleather-sand-8.5,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,8.5,Color,Saddle,,,kb50301sleather-saddle-8.5,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,8,Color,Burgundy,,,kb50301sleather-burgundy-8,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,8,Color,Dk Brown,,,kb50301sleather-dk brown-8,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,8,Color,Black,,,kb50301sleather-black-8,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,8,Color,Sand,,,kb50301sleather-sand-8,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,8,Color,Saddle,,,kb50301sleather-saddle-8,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,7.5,Color,Burgundy,,,kb50301sleather-burgundy-7.5,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,7.5,Color,Dk Brown,,,kb50301sleather-dk brown-7.5,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,7.5,Color,Black,,,kb50301sleather-black-7.5,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,7.5,Color,Sand,,,kb50301sleather-sand-7.5,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,7.5,Color,Saddle,,,kb50301sleather-saddle-7.5,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,7,Color,Burgundy,,,kb50301sleather-burgundy-7,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,7,Color,Dk Brown,,,kb50301sleather-dk brown-7,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,7,Color,Black,,,kb50301sleather-black-7,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,7,Color,Sand,,,kb50301sleather-sand-7,,,1,0
kb50301sleather,Kb503-01S Leather Suede Chelsea Boots,Size,7,Color,Saddle,,,kb50301sleather-saddle-7,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,14,Color,Charcoal,,,kb52413laceupzi-charcoal-14,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,14,Color,Navy/Olive/Cognac,,,kb52413laceupzi-navy/olive/cognac-14,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,14,Color,Tri-color Brown,,,kb52413laceupzi-tri-color brown-14,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,13,Color,Charcoal,,,kb52413laceupzi-charcoal-13,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,13,Color,Navy/Olive/Cognac,,,kb52413laceupzi-navy/olive/cognac-13,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,13,Color,Tri-color Brown,,,kb52413laceupzi-tri-color brown-13,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,12,Color,Charcoal,,,kb52413laceupzi-charcoal-12,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,12,Color,Navy/Olive/Cognac,,,kb52413laceupzi-navy/olive/cognac-12,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,12,Color,Tri-color Brown,,,kb52413laceupzi-tri-color brown-12,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,11,Color,Charcoal,,,kb52413laceupzi-charcoal-11,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,11,Color,Navy/Olive/Cognac,,,kb52413laceupzi-navy/olive/cognac-11,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,11,Color,Tri-color Brown,,,kb52413laceupzi-tri-color brown-11,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,10.5,Color,Charcoal,,,kb52413laceupzi-charcoal-10.5,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,10.5,Color,Navy/Olive/Cognac,,,kb52413laceupzi-navy/olive/cognac-10.5,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,10.5,Color,Tri-color Brown,,,kb52413laceupzi-tri-color brown-10.5,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,10,Color,Charcoal,,,kb52413laceupzi-charcoal-10,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,10,Color,Navy/Olive/Cognac,,,kb52413laceupzi-navy/olive/cognac-10,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,10,Color,Tri-color Brown,,,kb52413laceupzi-tri-color brown-10,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,9.5,Color,Charcoal,,,kb52413laceupzi-charcoal-9.5,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,9.5,Color,Navy/Olive/Cognac,,,kb52413laceupzi-navy/olive/cognac-9.5,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,9.5,Color,Tri-color Brown,,,kb52413laceupzi-tri-color brown-9.5,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,9,Color,Charcoal,,,kb52413laceupzi-charcoal-9,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,9,Color,Navy/Olive/Cognac,,,kb52413laceupzi-navy/olive/cognac-9,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,9,Color,Tri-color Brown,,,kb52413laceupzi-tri-color brown-9,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,8.5,Color,Charcoal,,,kb52413laceupzi-charcoal-8.5,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,8.5,Color,Navy/Olive/Cognac,,,kb52413laceupzi-navy/olive/cognac-8.5,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,8.5,Color,Tri-color Brown,,,kb52413laceupzi-tri-color brown-8.5,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,8,Color,Charcoal,,,kb52413laceupzi-charcoal-8,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,8,Color,Navy/Olive/Cognac,,,kb52413laceupzi-navy/olive/cognac-8,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,8,Color,Tri-color Brown,,,kb52413laceupzi-tri-color brown-8,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,7.5,Color,Charcoal,,,kb52413laceupzi-charcoal-7.5,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,7.5,Color,Navy/Olive/Cognac,,,kb52413laceupzi-navy/olive/cognac-7.5,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,7.5,Color,Tri-color Brown,,,kb52413laceupzi-tri-color brown-7.5,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,7,Color,Charcoal,,,kb52413laceupzi-charcoal-7,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,7,Color,Navy/Olive/Cognac,,,kb52413laceupzi-navy/olive/cognac-7,,,1,0
kb52413laceupzi,Kb524-13 Lace-Up Zip Boots,Size,7,Color,Tri-color Brown,,,kb52413laceupzi-tri-color brown-7,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,14,Color,Burgundy,,,kb137705chelsea-burgundy-14,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,14,Color,Black,,,kb137705chelsea-black-14,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,14,Color,Cognac,,,kb137705chelsea-cognac-14,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,13,Color,Burgundy,,,kb137705chelsea-burgundy-13,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,13,Color,Black,,,kb137705chelsea-black-13,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,13,Color,Cognac,,,kb137705chelsea-cognac-13,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,12,Color,Burgundy,,,kb137705chelsea-burgundy-12,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,12,Color,Black,,,kb137705chelsea-black-12,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,12,Color,Cognac,,,kb137705chelsea-cognac-12,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,11,Color,Burgundy,,,kb137705chelsea-burgundy-11,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,11,Color,Black,,,kb137705chelsea-black-11,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,11,Color,Cognac,,,kb137705chelsea-cognac-11,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,10.5,Color,Burgundy,,,kb137705chelsea-burgundy-10.5,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,10.5,Color,Black,,,kb137705chelsea-black-10.5,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,10.5,Color,Cognac,,,kb137705chelsea-cognac-10.5,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,10,Color,Burgundy,,,kb137705chelsea-burgundy-10,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,10,Color,Black,,,kb137705chelsea-black-10,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,10,Color,Cognac,,,kb137705chelsea-cognac-10,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,9.5,Color,Burgundy,,,kb137705chelsea-burgundy-9.5,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,9.5,Color,Black,,,kb137705chelsea-black-9.5,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,9.5,Color,Cognac,,,kb137705chelsea-cognac-9.5,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,9,Color,Burgundy,,,kb137705chelsea-burgundy-9,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,9,Color,Black,,,kb137705chelsea-black-9,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,9,Color,Cognac,,,kb137705chelsea-cognac-9,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,8.5,Color,Burgundy,,,kb137705chelsea-burgundy-8.5,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,8.5,Color,Black,,,kb137705chelsea-black-8.5,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,8.5,Color,Cognac,,,kb137705chelsea-cognac-8.5,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,8,Color,Burgundy,,,kb137705chelsea-burgundy-8,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,8,Color,Black,,,kb137705chelsea-black-8,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,8,Color,Cognac,,,kb137705chelsea-cognac-8,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,7.5,Color,Burgundy,,,kb137705chelsea-burgundy-7.5,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,7.5,Color,Black,,,kb137705chelsea-black-7.5,,,1,0
kb137705chelsea,Kb1377-05 Chelsea Boots,Size,7.5,Color,Cognac,,,kb137705chelsea-cognac-7.5,,,1,0
kb50313calfskin,"Kb503-13, Calfskin Lace-Up Chukka Boots",Size,14,Color,Red,,,kb50313calfskin-red-14,,,1,0
kb50313calfskin,"Kb503-13, Calfskin Lace-Up Chukka Boots",Size,14,Color,Cognac,,,kb50313calfskin-cognac-14,,,1,0
kb50313calfskin,"Kb503-13, Calfskin Lace-Up Chukka Boots",Size,14,Color,Chestnut,,,kb50313calfskin-chestnut-14,,,1,0
kb50313calfskin,"Kb503-13, Calfskin Lace-Up Chukka Boots",Size,14,Color,Black,,,kb50313calfskin-black-14,,,1,0
kb50313calfskin,"Kb503-13, Calfskin Lace-Up Chukka Boots",Size,14,Color,Black/Red Gore,,,kb50313calfskin-black/red gore-14,,,1,0
kb50313calfskin,"Kb503-13, Calfskin Lace-Up Chukka Boots",Size,13,Color,Red,,,kb50313calfskin-red-13,,,1,0
kb50313calfskin,"Kb503-13, Calfskin Lace-Up Chukka Boots",Size,13,Color,Cognac,,,kb50313calfskin-cognac-13,,,1,0
kb50313calfskin,"Kb503-13, Calfskin Lace-Up Chukka Boots",Size,13,Color,Chestnut,,,kb50313calfskin-chestnut-13,,,1,0
kb50313calfskin,"Kb503-13, Calfskin Lace-Up Chukka Boots",Size,13,Color,Black,,,kb50313calfskin-black-13,,,1,0
kb50313calfskin,"Kb503-13, Calfskin Lace-Up Chukka Boots",Size,13,Color,Black/Red Gore,,,kb50313calfskin-black/red gore-13,,,1,0
kb50313calfskin,"Kb503-13, Calfskin Lace-Up Chukka Boots",Size,12,Color,Red,,,kb50313calfskin-red-12,,,1,0
kb50313calfskin,"Kb503-13, Calfskin Lace-Up Chukka Boots",Size,12,Color,Cognac,,,kb50313calfskin-cognac-12,,,1,0
kb50313calfskin,"Kb503-13, Calfskin Lace-Up Chukka Boots",Size,12,Color,Chestnut,,,kb50313calfskin-chestnut-12,,,1,0
kb50313calfskin,"Kb503-13, Calfskin Lace-Up Chukka Boots",Size,12,Color,Black,,,kb50313calfskin-black-12,,,1,0
